id,EmployeeNumber,CalDate,IsSwipe,IsTravel,IsLeave,IsNoSwipe,IsWeekend,created_date,updated_date,HoPCount,LeaveType,HOP_TYPE
744,34951455,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
745,34951464,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
746,34951482,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
747,34951516,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
748,34965271,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
749,34965280,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
750,34965299,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
751,34965574,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
752,34965583,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
753,34965609,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
754,34966010,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
755,34966029,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
756,34966038,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
757,35116418,2025-01-17,1,0,0,0,0,NULL,2025-04-16 15:32:26.1065251,NULL,NULL,NULL
758,35116640,2025-01-17,1,0,0,0,0,NULL,2025-04-16 15:32:26.1065251,NULL,NULL,NULL
759,35126309,2025-01-17,0,0,1,0,0,NULL,2025-04-16 15:32:26.1065251,NULL,NULL,NULL
760,35274835,2025-01-17,1,0,0,0,0,NULL,2025-04-16 15:32:26.1065251,NULL,NULL,NULL
761,35583289,2025-01-17,0,0,1,0,0,NULL,2025-04-16 15:32:26.1065251,NULL,NULL,NULL
762,35804077,2025-01-17,1,0,0,0,0,NULL,2025-04-16 15:32:26.1065251,NULL,NULL,NULL
763,34862079,2025-01-17,1,0,0,0,0,NULL,2025-04-16 15:32:26.1065251,NULL,NULL,NULL
764,34955576,2025-01-17,1,0,0,0,0,NULL,2025-04-16 15:32:26.1065251,NULL,NULL,NULL
765,35429900,2025-01-17,1,0,0,0,0,NULL,2025-04-16 15:32:26.1065251,NULL,NULL,NULL
766,34807567,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
767,34966047,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
768,34966083,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
769,34966092,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
770,34966109,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
771,34966190,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
772,34966252,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
773,34966519,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
774,34966617,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
775,34966626,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
776,34966635,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
777,34966644,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
778,34966653,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
779,34966948,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
780,35141890,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
781,35143790,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
782,35143825,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
783,35143861,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
784,35144165,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
785,35144209,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
786,35144575,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
787,35144744,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
788,35144780,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
789,35144922,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
790,35144995,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
791,35145164,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
792,35145173,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
793,35145208,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
794,30290426,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
795,30290462,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
796,30290480,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
797,30290499,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
798,34895579,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
799,34895597,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
800,34895720,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
801,34895739,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
802,34895748,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
803,34895757,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
804,34895766,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
805,35037860,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
806,35037888,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
807,35037897,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
808,35037931,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
809,35037940,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
810,35037959,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
811,35071368,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
812,35071493,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
813,35071545,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
814,35071634,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
815,35072269,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
816,35072376,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
817,35072394,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
818,35365014,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
819,35365023,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
820,35365032,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
821,35365041,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
822,35365050,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
823,35365069,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
824,35365078,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
825,35365087,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
826,35365096,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
827,35365103,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
828,35365121,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
829,35378242,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
830,35378251,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
831,35699020,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
832,35761185,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
833,35761201,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
834,35761336,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
835,35761354,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
836,35761372,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
837,35761443,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
838,35761960,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
839,35762068,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
840,35762326,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
841,35762344,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
842,35762353,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
843,35762371,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
844,35801891,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
845,35801908,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
846,35801944,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
847,35801962,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
848,35801971,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
849,35802006,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
850,35802015,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
851,35802024,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
852,35802033,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
853,35802079,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
854,35802097,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
855,35802113,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
856,35802131,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
857,35827800,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
858,35827846,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
859,35828088,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
860,35828122,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
861,35828140,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
862,35828159,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
863,35828444,2025-01-08,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
864,35828462,2025-01-08,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
865,35828480,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
866,35828499,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
867,35828523,2025-01-08,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
868,35828550,2025-01-08,0,1,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
869,35828578,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
870,35828729,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
871,35828827,2025-01-08,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
872,35829167,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
873,35829176,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
874,35829185,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
875,35829283,2025-01-08,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
876,35829327,2025-01-08,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
877,35829354,2025-01-08,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
878,30224506,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
879,30224515,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
880,30224533,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
881,30224579,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
882,30224588,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
883,30314614,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
884,30314856,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
885,30315098,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
886,30315105,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
887,30315123,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
888,31536847,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
889,31537034,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
890,31537365,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
891,31539041,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
892,31539069,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
893,31539229,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
894,31539247,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
895,31539309,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
896,31646791,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
897,31647406,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
898,31647718,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
899,31647745,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
900,33369355,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
901,33369541,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
902,33369569,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
903,33369578,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
904,33369596,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
905,33369603,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
906,33369765,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
907,33369774,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
908,33369809,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
909,33369827,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
910,33370218,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
911,34848693,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
912,34849059,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
913,34849068,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
914,34999084,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
915,34999100,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
916,35127718,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
917,35127736,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
918,35128389,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
919,35128520,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
920,35128548,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
921,35128557,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
922,35128566,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
923,35128575,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
924,35128584,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
925,35128593,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
926,30347401,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
927,30347465,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
928,30347544,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
929,30347553,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
930,30347722,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
931,30347802,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
932,30347811,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
933,30348204,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
934,30348240,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
935,30348286,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
936,30348419,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
937,30348455,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
938,31662433,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
939,31662442,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
940,31662745,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
941,31662772,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
942,31662941,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
943,31663003,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
944,31663067,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
945,31777079,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
946,31777122,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
947,31777140,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
948,31777925,2025-01-07,0,1,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
949,31782143,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
950,31859454,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
951,33561486,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
952,33561501,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
953,33562895,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
954,33563983,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
955,33564116,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
956,33565918,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
957,33565936,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
958,33565945,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
959,33566007,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
960,33568513,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
961,33568559,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
962,33568577,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
963,34477673,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
964,34477691,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
965,34477771,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
966,34477780,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
967,34477799,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
968,34477806,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
969,34477815,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
970,34477824,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
971,34477851,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
972,34477931,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
973,34477986,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
974,34478217,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
975,34478253,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
976,34850545,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
977,34850572,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
978,34850590,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
979,34850607,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
980,34850616,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
981,34850634,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
982,34850661,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
983,34850705,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
984,34850741,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
985,34900956,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
986,34900965,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
987,34900974,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
988,34901125,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
989,35165310,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
990,35165329,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
991,35165338,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
